transaction_id,customer_id,timestamp,channel,product_id,product_name,department,aisle,price
TXN_01436,CUST_0032,2026-01-17 17:30:07.567656,offline,12,Pasta,Pantry,Pasta,2.99
TXN_01436,CUST_0421,2026-01-17 17:30:07.567656,offline,17,Sugar,Pantry,Baking,3.49
TXN_01436,CUST_0084,2026-01-17 17:30:07.567656,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_01436,CUST_0276,2026-01-17 17:30:07.567656,offline,7,Butter,Dairy,Butter,4.49
TXN_01436,CUST_0267,2026-01-17 17:30:07.567656,offline,15,Toor Dal,Pantry,Pulses,4.99
TXN_01436,CUST_0067,2026-01-17 17:30:07.567656,offline,18,Salt,Pantry,Spices,1.99
TXN_01436,CUST_0205,2026-01-17 17:30:07.567656,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_01437,CUST_0054,2025-08-10 03:30:07.568656,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01437,CUST_0217,2025-08-10 03:30:07.568656,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01437,CUST_0315,2025-08-10 03:30:07.568656,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01437,CUST_0153,2025-08-10 03:30:07.568656,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01437,CUST_0038,2025-08-10 03:30:07.568656,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01437,CUST_0031,2025-08-10 03:30:07.568656,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01437,CUST_0293,2025-08-10 03:30:07.568656,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01438,CUST_0482,2026-01-11 03:30:07.569656,online,21,Coffee,Beverages,Coffee,12.99
TXN_01438,CUST_0350,2026-01-11 03:30:07.569656,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01438,CUST_0160,2026-01-11 03:30:07.569656,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01438,CUST_0298,2026-01-11 03:30:07.569656,online,7,Butter,Dairy,Butter,4.49
TXN_01438,CUST_0344,2026-01-11 03:30:07.569656,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01438,CUST_0031,2026-01-11 03:30:07.569656,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01439,CUST_0062,2025-09-16 19:30:07.570656,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01439,CUST_0198,2025-09-16 19:30:07.570656,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01439,CUST_0405,2025-09-16 19:30:07.570656,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01439,CUST_0431,2025-09-16 19:30:07.570656,online,13,Eggs,Dairy,Eggs,4.99
TXN_01439,CUST_0288,2025-09-16 19:30:07.570656,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01439,CUST_0265,2025-09-16 19:30:07.570656,online,18,Salt,Pantry,Spices,1.99
TXN_01440,CUST_0258,2025-12-21 18:30:07.571657,online,21,Coffee,Beverages,Coffee,12.99
TXN_01440,CUST_0180,2025-12-21 18:30:07.571657,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01440,CUST_0351,2025-12-21 18:30:07.571657,online,12,Pasta,Pantry,Pasta,2.99
TXN_01440,CUST_0289,2025-12-21 18:30:07.571657,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01440,CUST_0385,2025-12-21 18:30:07.571657,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01440,CUST_0345,2025-12-21 18:30:07.571657,online,13,Eggs,Dairy,Eggs,4.99
TXN_01440,CUST_0269,2025-12-21 18:30:07.571657,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01440,CUST_0028,2025-12-21 18:30:07.571657,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01440,CUST_0188,2025-12-21 18:30:07.571657,online,17,Sugar,Pantry,Baking,3.49
TXN_01441,CUST_0016,2025-08-01 18:30:07.572656,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01441,CUST_0361,2025-08-01 18:30:07.572656,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01441,CUST_0212,2025-08-01 18:30:07.572656,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01441,CUST_0001,2025-08-01 18:30:07.572656,online,7,Butter,Dairy,Butter,4.49
TXN_01442,CUST_0221,2026-01-14 00:30:07.572656,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01442,CUST_0185,2026-01-14 00:30:07.572656,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01442,CUST_0324,2026-01-14 00:30:07.572656,online,13,Eggs,Dairy,Eggs,4.99
TXN_01442,CUST_0444,2026-01-14 00:30:07.572656,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01443,CUST_0071,2025-07-25 05:30:07.573657,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01443,CUST_0451,2025-07-25 05:30:07.573657,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01443,CUST_0344,2025-07-25 05:30:07.573657,online,12,Pasta,Pantry,Pasta,2.99
TXN_01443,CUST_0422,2025-07-25 05:30:07.573657,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01443,CUST_0495,2025-07-25 05:30:07.573657,online,7,Butter,Dairy,Butter,4.49
TXN_01443,CUST_0255,2025-07-25 05:30:07.573657,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01443,CUST_0371,2025-07-25 05:30:07.573657,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01444,CUST_0311,2025-11-01 01:30:07.573657,online,21,Coffee,Beverages,Coffee,12.99
TXN_01444,CUST_0244,2025-11-01 01:30:07.573657,online,20,Orange Juice,Beverages,Juice,4.99
TXN_01444,CUST_0315,2025-11-01 01:30:07.573657,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01444,CUST_0045,2025-11-01 01:30:07.573657,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01444,CUST_0177,2025-11-01 01:30:07.573657,online,7,Butter,Dairy,Butter,4.49
TXN_01444,CUST_0221,2025-11-01 01:30:07.573657,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01444,CUST_0325,2025-11-01 01:30:07.573657,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01444,CUST_0403,2025-11-01 01:30:07.573657,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01444,CUST_0465,2025-11-01 01:30:07.573657,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01445,CUST_0248,2025-12-11 02:30:07.576166,online,21,Coffee,Beverages,Coffee,12.99
TXN_01445,CUST_0269,2025-12-11 02:30:07.576166,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01445,CUST_0388,2025-12-11 02:30:07.576166,online,17,Sugar,Pantry,Baking,3.49
TXN_01446,CUST_0451,2025-08-27 01:30:07.576166,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01446,CUST_0385,2025-08-27 01:30:07.576166,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01446,CUST_0452,2025-08-27 01:30:07.576166,online,12,Pasta,Pantry,Pasta,2.99
TXN_01446,CUST_0216,2025-08-27 01:30:07.576166,online,13,Eggs,Dairy,Eggs,4.99
TXN_01446,CUST_0454,2025-08-27 01:30:07.576166,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01446,CUST_0057,2025-08-27 01:30:07.576166,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01447,CUST_0135,2025-07-24 23:30:07.577166,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_01447,CUST_0053,2025-07-24 23:30:07.577166,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01447,CUST_0122,2025-07-24 23:30:07.577166,offline,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01447,CUST_0306,2025-07-24 23:30:07.577166,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01447,CUST_0449,2025-07-24 23:30:07.577166,offline,12,Pasta,Pantry,Pasta,2.99
TXN_01447,CUST_0045,2025-07-24 23:30:07.577166,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_01447,CUST_0002,2025-07-24 23:30:07.577166,offline,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01447,CUST_0240,2025-07-24 23:30:07.577166,offline,4,Organic Avocado,Produce,Fruit,1.99
TXN_01447,CUST_0303,2025-07-24 23:30:07.577166,offline,7,Butter,Dairy,Butter,4.49
TXN_01447,CUST_0229,2025-07-24 23:30:07.577166,offline,15,Toor Dal,Pantry,Pulses,4.99
TXN_01448,CUST_0441,2025-12-25 03:30:07.578166,online,21,Coffee,Beverages,Coffee,12.99
TXN_01448,CUST_0429,2025-12-25 03:30:07.578166,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01448,CUST_0006,2025-12-25 03:30:07.578166,online,7,Butter,Dairy,Butter,4.49
TXN_01448,CUST_0209,2025-12-25 03:30:07.578166,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01448,CUST_0461,2025-12-25 03:30:07.578166,online,17,Sugar,Pantry,Baking,3.49
TXN_01449,CUST_0111,2025-08-17 01:30:07.579166,offline,21,Coffee,Beverages,Coffee,12.99
TXN_01449,CUST_0053,2025-08-17 01:30:07.579166,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_01449,CUST_0494,2025-08-17 01:30:07.579166,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01449,CUST_0265,2025-08-17 01:30:07.579166,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_01449,CUST_0149,2025-08-17 01:30:07.579166,offline,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01449,CUST_0236,2025-08-17 01:30:07.579166,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01449,CUST_0079,2025-08-17 01:30:07.579166,offline,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01449,CUST_0018,2025-08-17 01:30:07.579166,offline,13,Eggs,Dairy,Eggs,4.99
TXN_01449,CUST_0052,2025-08-17 01:30:07.579166,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01449,CUST_0062,2025-08-17 01:30:07.579166,offline,18,Salt,Pantry,Spices,1.99
TXN_01449,CUST_0170,2025-08-17 01:30:07.579166,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_01450,CUST_0411,2025-09-02 16:30:07.580675,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01450,CUST_0249,2025-09-02 16:30:07.580675,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01450,CUST_0349,2025-09-02 16:30:07.580675,online,17,Sugar,Pantry,Baking,3.49
TXN_01450,CUST_0221,2025-09-02 16:30:07.580675,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01450,CUST_0338,2025-09-02 16:30:07.580675,online,13,Eggs,Dairy,Eggs,4.99
TXN_01450,CUST_0396,2025-09-02 16:30:07.580675,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01450,CUST_0321,2025-09-02 16:30:07.580675,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01450,CUST_0098,2025-09-02 16:30:07.580675,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01451,CUST_0044,2025-08-24 18:30:07.581675,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01451,CUST_0219,2025-08-24 18:30:07.581675,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01451,CUST_0162,2025-08-24 18:30:07.581675,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01451,CUST_0105,2025-08-24 18:30:07.581675,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01451,CUST_0158,2025-08-24 18:30:07.581675,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01452,CUST_0044,2025-10-20 21:30:07.582675,online,20,Orange Juice,Beverages,Juice,4.99
TXN_01452,CUST_0273,2025-10-20 21:30:07.582675,online,12,Pasta,Pantry,Pasta,2.99
TXN_01452,CUST_0349,2025-10-20 21:30:07.582675,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01452,CUST_0041,2025-10-20 21:30:07.582675,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01452,CUST_0036,2025-10-20 21:30:07.582675,online,13,Eggs,Dairy,Eggs,4.99
TXN_01452,CUST_0003,2025-10-20 21:30:07.582675,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01452,CUST_0453,2025-10-20 21:30:07.582675,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01452,CUST_0435,2025-10-20 21:30:07.582675,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01452,CUST_0043,2025-10-20 21:30:07.582675,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01453,CUST_0290,2025-07-24 23:30:07.583675,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01453,CUST_0165,2025-07-24 23:30:07.583675,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01453,CUST_0395,2025-07-24 23:30:07.583675,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01453,CUST_0204,2025-07-24 23:30:07.583675,online,18,Salt,Pantry,Spices,1.99
TXN_01453,CUST_0011,2025-07-24 23:30:07.583675,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01454,CUST_0492,2025-12-07 05:30:07.583675,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01454,CUST_0274,2025-12-07 05:30:07.583675,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01454,CUST_0221,2025-12-07 05:30:07.583675,online,13,Eggs,Dairy,Eggs,4.99
TXN_01454,CUST_0261,2025-12-07 05:30:07.583675,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01455,CUST_0091,2025-09-26 21:30:07.583675,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01455,CUST_0400,2025-09-26 21:30:07.583675,online,7,Butter,Dairy,Butter,4.49
TXN_01455,CUST_0061,2025-09-26 21:30:07.583675,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01455,CUST_0030,2025-09-26 21:30:07.583675,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01455,CUST_0493,2025-09-26 21:30:07.583675,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01456,CUST_0137,2025-10-16 18:30:07.585178,online,20,Orange Juice,Beverages,Juice,4.99
TXN_01456,CUST_0148,2025-10-16 18:30:07.585178,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01456,CUST_0035,2025-10-16 18:30:07.585178,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01456,CUST_0401,2025-10-16 18:30:07.585178,online,17,Sugar,Pantry,Baking,3.49
TXN_01457,CUST_0198,2025-10-01 00:30:07.586183,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01457,CUST_0301,2025-10-01 00:30:07.586183,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01457,CUST_0500,2025-10-01 00:30:07.586183,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01457,CUST_0306,2025-10-01 00:30:07.586183,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01458,CUST_0310,2025-08-21 16:30:07.586183,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01458,CUST_0005,2025-08-21 16:30:07.586183,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_01458,CUST_0253,2025-08-21 16:30:07.586183,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01458,CUST_0097,2025-08-21 16:30:07.586183,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_01459,CUST_0074,2025-10-07 22:30:07.587187,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01459,CUST_0425,2025-10-07 22:30:07.587187,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01459,CUST_0234,2025-10-07 22:30:07.587187,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01459,CUST_0074,2025-10-07 22:30:07.587187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01459,CUST_0278,2025-10-07 22:30:07.587187,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01459,CUST_0147,2025-10-07 22:30:07.587187,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01460,CUST_0078,2025-09-15 16:30:07.587187,offline,21,Coffee,Beverages,Coffee,12.99
TXN_01460,CUST_0337,2025-09-15 16:30:07.587187,offline,6,Whole Milk,Dairy,Milk,3.99
TXN_01460,CUST_0178,2025-09-15 16:30:07.587187,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_01460,CUST_0377,2025-09-15 16:30:07.587187,offline,17,Sugar,Pantry,Baking,3.49
TXN_01461,CUST_0112,2025-10-16 06:30:07.588187,online,21,Coffee,Beverages,Coffee,12.99
TXN_01461,CUST_0233,2025-10-16 06:30:07.588187,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01461,CUST_0405,2025-10-16 06:30:07.588187,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01461,CUST_0272,2025-10-16 06:30:07.588187,online,13,Eggs,Dairy,Eggs,4.99
TXN_01461,CUST_0356,2025-10-16 06:30:07.588187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01461,CUST_0375,2025-10-16 06:30:07.588187,online,7,Butter,Dairy,Butter,4.49
TXN_01461,CUST_0314,2025-10-16 06:30:07.588187,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01461,CUST_0412,2025-10-16 06:30:07.588187,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01461,CUST_0334,2025-10-16 06:30:07.588187,online,1,Organic Bananas,Produce,Fruit,0.69
TXN_01461,CUST_0184,2025-10-16 06:30:07.588187,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01461,CUST_0002,2025-10-16 06:30:07.588187,online,18,Salt,Pantry,Spices,1.99
TXN_01462,CUST_0408,2025-11-16 22:30:07.590187,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01462,CUST_0439,2025-11-16 22:30:07.590187,online,13,Eggs,Dairy,Eggs,4.99
TXN_01462,CUST_0490,2025-11-16 22:30:07.590187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01462,CUST_0438,2025-11-16 22:30:07.590187,online,7,Butter,Dairy,Butter,4.49
TXN_01462,CUST_0490,2025-11-16 22:30:07.590187,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01462,CUST_0435,2025-11-16 22:30:07.590187,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01463,CUST_0257,2026-01-14 04:30:07.590187,online,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01463,CUST_0038,2026-01-14 04:30:07.590187,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01463,CUST_0372,2026-01-14 04:30:07.590187,online,13,Eggs,Dairy,Eggs,4.99
TXN_01463,CUST_0492,2026-01-14 04:30:07.590187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01464,CUST_0425,2025-11-16 22:30:07.591187,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01464,CUST_0169,2025-11-16 22:30:07.591187,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01464,CUST_0304,2025-11-16 22:30:07.591187,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01464,CUST_0211,2025-11-16 22:30:07.591187,online,7,Butter,Dairy,Butter,4.49
TXN_01465,CUST_0237,2025-07-28 18:30:07.591187,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_01465,CUST_0245,2025-07-28 18:30:07.591187,offline,15,Toor Dal,Pantry,Pulses,4.99
TXN_01465,CUST_0285,2025-07-28 18:30:07.591187,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_01465,CUST_0157,2025-07-28 18:30:07.591187,offline,7,Butter,Dairy,Butter,4.49
TXN_01466,CUST_0077,2025-12-18 00:30:07.592187,online,21,Coffee,Beverages,Coffee,12.99
TXN_01466,CUST_0303,2025-12-18 00:30:07.592187,online,20,Orange Juice,Beverages,Juice,4.99
TXN_01466,CUST_0156,2025-12-18 00:30:07.592187,online,12,Pasta,Pantry,Pasta,2.99
TXN_01466,CUST_0377,2025-12-18 00:30:07.592187,online,13,Eggs,Dairy,Eggs,4.99
TXN_01466,CUST_0056,2025-12-18 00:30:07.592187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01466,CUST_0397,2025-12-18 00:30:07.592187,online,18,Salt,Pantry,Spices,1.99
TXN_01466,CUST_0238,2025-12-18 00:30:07.592187,online,7,Butter,Dairy,Butter,4.49
TXN_01466,CUST_0268,2025-12-18 00:30:07.592187,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01466,CUST_0316,2025-12-18 00:30:07.592187,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01466,CUST_0247,2025-12-18 00:30:07.592187,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01466,CUST_0047,2025-12-18 00:30:07.592187,online,17,Sugar,Pantry,Baking,3.49
TXN_01467,CUST_0199,2025-12-17 22:30:07.593187,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01467,CUST_0053,2025-12-17 22:30:07.593187,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01467,CUST_0139,2025-12-17 22:30:07.593187,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01467,CUST_0426,2025-12-17 22:30:07.593187,online,12,Pasta,Pantry,Pasta,2.99
TXN_01468,CUST_0199,2026-01-07 06:30:07.594187,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01468,CUST_0479,2026-01-07 06:30:07.594187,offline,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01468,CUST_0211,2026-01-07 06:30:07.594187,offline,14,Chicken Breast,Meat,Poultry,8.99
TXN_01469,CUST_0076,2025-09-09 22:30:07.594187,online,21,Coffee,Beverages,Coffee,12.99
TXN_01469,CUST_0018,2025-09-09 22:30:07.594187,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01469,CUST_0444,2025-09-09 22:30:07.594187,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01469,CUST_0291,2025-09-09 22:30:07.594187,online,12,Pasta,Pantry,Pasta,2.99
TXN_01469,CUST_0173,2025-09-09 22:30:07.594187,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01469,CUST_0483,2025-09-09 22:30:07.594187,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01469,CUST_0323,2025-09-09 22:30:07.594187,online,13,Eggs,Dairy,Eggs,4.99
TXN_01469,CUST_0439,2025-09-09 22:30:07.594187,online,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01469,CUST_0263,2025-09-09 22:30:07.594187,online,7,Butter,Dairy,Butter,4.49
TXN_01469,CUST_0237,2025-09-09 22:30:07.594187,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01469,CUST_0350,2025-09-09 22:30:07.594187,online,18,Salt,Pantry,Spices,1.99
TXN_01469,CUST_0330,2025-09-09 22:30:07.594187,online,14,Chicken Breast,Meat,Poultry,8.99
TXN_01470,CUST_0156,2025-09-07 04:30:07.595691,online,10,Basmati Rice,Pantry,Rice,8.99
TXN_01470,CUST_0084,2025-09-07 04:30:07.595691,online,5,Organic Tomatoes,Produce,Vegetables,2.49
TXN_01470,CUST_0421,2025-09-07 04:30:07.595691,online,15,Toor Dal,Pantry,Pulses,4.99
TXN_01470,CUST_0134,2025-09-07 04:30:07.595691,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01471,CUST_0051,2025-10-01 19:30:07.596695,online,21,Coffee,Beverages,Coffee,12.99
TXN_01471,CUST_0169,2025-10-01 19:30:07.596695,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01471,CUST_0196,2025-10-01 19:30:07.596695,online,20,Orange Juice,Beverages,Juice,4.99
TXN_01471,CUST_0143,2025-10-01 19:30:07.596695,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01471,CUST_0110,2025-10-01 19:30:07.596695,online,12,Pasta,Pantry,Pasta,2.99
TXN_01471,CUST_0312,2025-10-01 19:30:07.596695,online,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01471,CUST_0410,2025-10-01 19:30:07.596695,online,16,Olive Oil,Pantry,Oils,9.99
TXN_01471,CUST_0095,2025-10-01 19:30:07.596695,online,7,Butter,Dairy,Butter,4.49
TXN_01471,CUST_0089,2025-10-01 19:30:07.596695,online,18,Salt,Pantry,Spices,1.99
TXN_01471,CUST_0368,2025-10-01 19:30:07.596695,online,19,Black Pepper,Pantry,Spices,4.99
TXN_01472,CUST_0235,2025-11-21 22:30:07.597699,offline,20,Orange Juice,Beverages,Juice,4.99
TXN_01472,CUST_0265,2025-11-21 22:30:07.597699,offline,11,Whole Wheat Bread,Bakery,Bread,3.49
TXN_01472,CUST_0270,2025-11-21 22:30:07.597699,offline,12,Pasta,Pantry,Pasta,2.99
TXN_01472,CUST_0186,2025-11-21 22:30:07.597699,offline,17,Sugar,Pantry,Baking,3.49
TXN_01472,CUST_0030,2025-11-21 22:30:07.597699,offline,8,Greek Yogurt,Dairy,Yogurt,5.99
TXN_01472,CUST_0080,2025-11-21 22:30:07.597699,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_01472,CUST_0137,2025-11-21 22:30:07.597699,offline,18,Salt,Pantry,Spices,1.99
TXN_01472,CUST_0437,2025-11-21 22:30:07.597699,offline,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01472,CUST_0062,2025-11-21 22:30:07.597699,offline,1,Organic Bananas,Produce,Fruit,0.69
TXN_01472,CUST_0281,2025-11-21 22:30:07.597699,offline,2,Organic Strawberries,Produce,Fruit,4.99
TXN_01472,CUST_0409,2025-11-21 22:30:07.597699,offline,14,Chicken Breast,Meat,Poultry,8.99
TXN_01472,CUST_0361,2025-11-21 22:30:07.597699,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_01473,CUST_0001,2025-11-19 16:30:07.599699,offline,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01473,CUST_0397,2025-11-19 16:30:07.599699,offline,16,Olive Oil,Pantry,Oils,9.99
TXN_01473,CUST_0407,2025-11-19 16:30:07.599699,offline,15,Toor Dal,Pantry,Pulses,4.99
TXN_01473,CUST_0403,2025-11-19 16:30:07.599699,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_01473,CUST_0306,2025-11-19 16:30:07.599699,offline,19,Black Pepper,Pantry,Spices,4.99
TXN_01474,CUST_0126,2025-10-07 17:30:07.599699,offline,21,Coffee,Beverages,Coffee,12.99
TXN_01474,CUST_0330,2025-10-07 17:30:07.599699,offline,10,Basmati Rice,Pantry,Rice,8.99
TXN_01474,CUST_0198,2025-10-07 17:30:07.599699,offline,4,Organic Avocado,Produce,Fruit,1.99
TXN_01474,CUST_0467,2025-10-07 17:30:07.599699,offline,17,Sugar,Pantry,Baking,3.49
TXN_01475,CUST_0500,2025-12-15 00:30:07.600699,online,3,Organic Baby Spinach,Produce,Vegetables,3.99
TXN_01475,CUST_0452,2025-12-15 00:30:07.600699,online,9,Cheddar Cheese,Dairy,Cheese,6.99
TXN_01475,CUST_0345,2025-12-15 00:30:07.600699,online,4,Organic Avocado,Produce,Fruit,1.99
TXN_01475,CUST_0128,2025-12-15 00:30:07.600699,online,12,Pasta,Pantry,Pasta,2.99
TXN_01476,CUST_0466,2025-10-21 20:30:07.601699,online,21,Coffee,Beverages,Coffee,12.99
TXN_01476,CUST_0414,2025-10-21 20:30:07.601699,online,6,Whole Milk,Dairy,Milk,3.99
TXN_01476,CUST_0431,2025-10-21 20:30:07.601699,online,11,Whole Wheat Bread,Bakery,Bread,3.49
